# These data are from NREL and reV. Link here https://www.nrel.gov/gis/solar-supply-curves.html,,,,,,,
sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
35252,0.200079784,4.746769905,4163.726531,130.1164541,37.415,-97.574,109.496385
35253,0.199430808,4.732285023,3996.4752,124.88985,37.416,-97.436,104.6289474
35254,0.198355511,4.714427948,3912.626531,122.2695791,37.418,-97.299,100.0693378
35255,0.198384002,4.710517883,4045.62195,126.4256859,37.419,-97.161,95.92717627
35256,0.197929248,4.699918747,3914.793281,122.33729,37.42,-97.023,92.22674874
35257,0.197999969,4.694191456,3953.587978,123.5496243,37.421,-96.885,89.02287195
35258,0.197994322,4.68863821,4012.64685,125.3952141,37.422,-96.747,86.37135841
35259,0.197574362,4.682729244,4074.504778,127.3282743,37.423,-96.609,84.32400663
35260,0.196433038,4.659389496,4181.772319,130.680385,37.423,-96.472,83.01008925
35261,0.194412395,4.626626492,4131.1944,129.099825,37.424,-96.334,82.28921852
35262,0.193325192,4.606816292,4154.460131,129.8268791,37.424,-96.196,82.3453571
35263,0.193327799,4.601746559,4167.262181,130.2269432,37.424,-96.058,83.09970538
35264,0.193313822,4.601910114,4164.037622,130.1261757,37.424,-95.92,84.53356703
35265,0.191497043,4.56965971,4044.212044,126.3816264,37.424,-95.782,86.61319984
35266,0.191118777,4.56440258,3831.411375,119.7316055,37.424,-95.645,89.27202322
35267,0.190946043,4.561422825,4082.596931,127.5811541,37.423,-95.507,92.56633309
35268,0.189979121,4.542123795,4006.161281,125.19254,37.423,-95.369,96.28232785
35269,0.189926967,4.536921024,4027.726772,125.8664616,37.422,-95.231,90.41560685
35270,0.189398363,4.529494762,3842.422313,120.0756973,37.421,-95.093,82.87448058
35271,0.189248577,4.523992062,4060.282444,126.8838264,37.42,-94.955,75.35986521
35272,0.188744918,4.515017033,3718.599638,116.2062387,37.419,-94.818,67.93464013
35273,0.188608229,4.512423992,2916.933019,91.15415684,37.418,-94.68,25.80882317
35274,0.18886824,4.51403904,3820.110356,119.3784486,37.416,-94.542,53.11809839
35275,0.188025177,4.501701355,4150.585041,129.7057825,37.415,-94.404,45.85480761
35276,0.188074946,4.501243591,4027.340756,125.8543986,37.413,-94.266,38.71753203
35277,0.188327715,4.502697468,4170.126038,130.3164387,37.411,-94.129,31.87958124
35278,0.187771261,4.492296696,4161.681534,130.0525479,37.409,-93.991,25.44556896
35279,0.1873485,4.484604359,4134.123309,129.1913534,37.407,-93.853,19.91176102
35280,0.187148586,4.479178429,3992.556066,124.7673771,37.405,-93.715,16.22692681
35281,0.187020257,4.475547791,3994.199353,124.8187298,37.402,-93.578,15.66075347
35282,0.185528755,4.460532665,4109.302378,128.4156993,37.4,-93.44,18.62760681
35283,0.18476288,4.460531712,4167.712997,130.2410312,37.397,-93.302,23.75390506
35284,0.185111195,4.469673157,4157.205019,129.9126568,37.394,-93.164,29.99123674
35285,0.185490742,4.478113651,4184.962706,130.7800846,37.391,-93.027,36.72749747
35286,0.18564719,4.479114056,3876.320306,121.1350096,37.388,-92.889,43.80914465
35287,0.182651281,4.476762772,4200.729862,131.2728082,37.385,-92.751,51.06433488
35288,0.182074293,4.475408554,4198.705622,131.2095507,37.381,-92.614,58.35674072
35289,0.181570217,4.468913555,4215.019781,131.7193682,37.378,-92.476,65.79573488
35290,0.181019694,4.462862492,3447.546806,107.7358377,37.374,-92.338,62.49211562
35291,0.180717587,4.465041637,3912.030422,122.2509507,37.37,-92.201,55.39931258
35292,0.179604977,4.461401463,4178.205534,130.5689229,37.366,-92.063,48.42259224
35293,0.178742483,4.445219517,4137.513666,129.2973021,37.362,-91.926,41.74267889
35294,0.178202674,4.43101263,4214.081194,131.6900373,37.358,-91.788,35.40778737
35295,0.177540496,4.42147398,4167.288,130.22775,37.353,-91.651,29.69654965
35296,0.176744878,4.417335033,2740.861294,85.65191543,37.349,-91.513,25.0779785
35297,0.176519319,4.418847561,3786.367781,118.3239932,37.344,-91.375,22.15531344
35298,0.176999316,4.427805424,1897.211742,59.28786694,37.339,-91.238,21.69905552
35299,0.177413762,4.431329727,4195.488909,131.1090284,37.334,-91.1,23.85103
35300,0.176915646,4.427215576,4175.478619,130.4837068,37.329,-90.963,27.98736002
35301,0.17651929,4.423227787,4138.086488,129.3152027,37.324,-90.826,33.38492309
35302,0.176064789,4.418441296,4142.95965,129.4674891,37.318,-90.688,39.5394167
35303,0.176137403,4.41865015,3807.974531,118.9992041,37.313,-90.551,46.14390677
35304,0.175943956,4.411698818,4008.03795,125.2511859,37.307,-90.413,53.05334267
35305,0.180377722,4.414661407,4183.501163,130.7344113,37.301,-90.276,60.1038552
35306,0.181871459,4.428711891,4176.938137,130.5293168,37.295,-90.139,67.2860172
35307,0.182273,4.435772896,4098.968044,128.0927514,37.289,-90.001,74.61618661
35308,0.182471856,4.442658424,4123.218684,128.8505839,37.283,-89.864,81.96145008
35309,0.181913361,4.438271999,4059.491934,126.8591229,37.276,-89.727,89.3449657
35310,0.181624457,4.423911095,3168.401063,99.0125332,37.27,-89.59,96.78405486
35311,0.180961758,4.409469604,1672.249556,52.25779863,37.263,-89.453,104.2434521
35312,0.182316214,4.429347038,1093.476712,34.17114727,37.256,-89.315,13.49889431
35313,0.181850418,4.428817272,3387.702488,105.8657027,37.249,-89.178,111.7207181
35314,0.181851923,4.425745964,3308.540175,103.3918805,37.242,-89.041,104.4577361
35315,0.181470558,4.412940502,2687.924756,83.99764863,37.235,-88.904,3.117511577
35316,0.181403771,4.410095215,3786.118706,118.3162096,37.227,-88.767,90.13095133
35317,0.182140499,4.420062542,2820.295463,88.1342332,37.22,-88.63,83.07666156
35318,0.18228209,4.425252438,832.4933203,26.01541626,37.212,-88.493,15.57113746
35319,0.182480812,4.419945717,3804.026794,118.8758373,37.204,-88.356,69.39403495
35320,0.181439236,4.401343822,3911.592263,122.2372582,37.196,-88.219,62.82456727
35321,0.181770161,4.410631657,4088.636494,127.7698904,37.188,-88.082,56.52198744
35322,0.181524992,4.403471947,4109.426663,128.4195832,37.18,-87.945,50.58655709
35323,0.180351302,4.387664795,3803.202619,118.8500818,37.172,-87.809,45.20411993
35324,0.179053873,4.378417015,3231.0576,100.97055,37.163,-87.672,40.55666023
35325,0.178803056,4.373764515,4050.541688,126.5794277,37.154,-87.535,36.9195111
35326,0.17831549,4.367183685,3825.929194,119.5602873,37.146,-87.398,31.65017
35327,0.178617731,4.372517586,3865.763222,120.8051007,37.137,-87.262,25.39963797
35328,0.17825228,4.362857819,4022.027156,125.6883486,37.128,-87.125,20.09171932
35329,0.177895829,4.358273983,3911.882597,122.2463312,37.118,-86.988,16.66423939
35330,0.177830189,4.360836506,4022.260538,125.6956418,37.109,-86.852,16.49048094
35331,0.178212762,4.362789631,3911.571506,122.2366096,37.099,-86.715,19.53621403
35332,0.177535564,4.347147465,4061.775375,126.9304805,37.09,-86.579,24.69342141
35333,0.177736416,4.351495266,4006.853578,125.2141743,37.08,-86.442,30.9097413
35334,0.178682372,4.368485451,4083.6312,127.613475,37.07,-86.306,37.62468358
35335,0.178022459,4.357916355,4078.618313,127.4568223,37.06,-86.17,44.63966192
35336,0.178216785,4.361540318,3969.178706,124.0368346,37.05,-86.033,51.88789017
35337,0.177946851,4.361466885,3517.813294,109.9316654,37.039,-85.897,59.18247389
35338,0.177986398,4.36504221,4108.003594,128.3751123,37.029,-85.761,66.56972443
35339,0.177294284,4.346876621,4147.490334,129.6090729,37.018,-85.624,74.05746794
35340,0.176372945,4.323823452,4024.984669,125.7807709,37.007,-85.488,81.53238299
35341,0.176203087,4.320832729,4199.612822,131.2379007,36.997,-85.352,87.92457669
35342,0.176015109,4.324821472,4200.849338,131.2765418,36.985,-85.216,86.87009791
35343,0.175900742,4.322141171,3722.588888,116.3309027,36.974,-85.08,86.39455583
35344,0.174908176,4.306097984,3138.961106,98.09253457,36.963,-84.944,86.58329138
35345,0.175489783,4.325148582,3383.415309,105.7317284,36.951,-84.808,87.51080746
35346,0.17256093,4.309205532,3841.649775,120.0515555,36.94,-84.672,89.00183429
35347,0.169610634,4.283725262,917.4747234,28.67108511,36.928,-84.536,6.368653166
35348,0.170112118,4.284885406,257.4607781,8.045649316,36.904,-84.265,1.397057333
35349,0.170133129,4.285433769,3298.408088,103.0752527,36.892,-84.129,96.9755658
35350,0.169873893,4.269465923,4151.479331,129.7337291,36.88,-83.993,91.90990519
35351,0.169649005,4.272621632,4089.970969,127.8115928,36.867,-83.858,87.31084424
35352,0.16924867,4.249660015,4176.492131,130.5153791,36.855,-83.722,83.05117323
35353,0.169911414,4.257378578,3496.735069,109.2729709,36.842,-83.587,79.39173167
35354,0.168460459,4.243822575,3609.155222,112.7861007,36.829,-83.451,76.28326091
35355,0.16791366,4.255374432,4045.575375,126.4242305,36.816,-83.316,73.85738612
35356,0.169118345,4.265507698,4076.005556,127.3751736,36.803,-83.181,72.14917617
35357,0.17028147,4.289227962,3718.864406,116.2145127,36.789,-83.045,71.27570601
35358,0.1722987,4.33137846,2722.501884,85.07818389,36.776,-82.91,7.504644274
35359,0.175110281,4.352362633,1169.614181,36.55044316,36.762,-82.775,15.1182478
35360,0.174088284,4.353863239,3827.191528,119.5997353,36.749,-82.64,73.35428071
35361,0.176322237,4.392353058,4174.848844,130.4640264,36.735,-82.505,75.62499152
35362,0.177063942,4.386003017,4204.307025,131.3845945,36.721,-82.37,78.5680728
35363,0.175679132,4.362409592,4178.153644,130.5673014,36.707,-82.235,82.11189269
35364,0.176347136,4.393083096,3951.084066,123.4713771,36.692,-82.1,86.25271531
35365,0.175306365,4.377318859,3645.627244,113.9258514,36.678,-81.965,82.98636153
35366,0.174482524,4.36386776,3598.929731,112.4665541,36.664,-81.83,76.57939472
35367,0.172997549,4.309938431,425.3290383,13.29153245,36.649,-81.695,13.19543091
35368,0.173647225,4.30312252,1662.612455,51.95663921,36.634,-81.561,64.69432169
35369,0.176363617,4.38942337,3192.232022,99.75725068,36.619,-81.426,59.30301428
35370,0.176058233,4.397702217,4092.360975,127.8862805,36.604,-81.291,54.4513644
35371,0.176886007,4.418955326,4100.3496,128.135925,36.589,-81.157,50.33166791
35372,0.177771807,4.432850838,4104.486422,128.2652007,36.573,-81.022,47.12197096
35373,0.179289877,4.403182507,4159.467956,129.9833736,36.558,-80.888,44.94645717
35374,0.178536773,4.382689476,4150.579725,129.7056164,36.542,-80.754,44.06675313
35375,0.179573148,4.41893816,3384.293906,105.7591846,36.526,-80.619,44.48806704
35376,0.181537181,4.463439941,4167.961819,130.2488068,36.51,-80.485,46.187468
35377,0.181514338,4.469050407,4157.464219,129.9207568,36.494,-80.351,49.02286222
35378,0.182180464,4.485894203,4189.540219,130.9231318,36.478,-80.217,52.81239616
35379,0.182780266,4.496956825,4174.887825,130.4652445,36.462,-80.083,57.3682496
35380,0.182814687,4.504888535,3983.740734,124.4918979,36.445,-79.949,62.58725061
35381,0.182592586,4.510043144,3975.964734,124.2488979,36.429,-79.815,68.2028196
35382,0.184278473,4.530676365,3927.758597,122.7424562,36.412,-79.681,2.729043974
35383,0.184872299,4.533719063,4007.164669,125.2238959,36.395,-79.548,5.064346449
35384,0.185000658,4.536198616,3826.424306,119.5757596,36.378,-79.414,87.0169452
35385,0.184434921,4.523196697,2981.370038,93.16781367,36.361,-79.28,14.97508848
35386,0.185199693,4.539818764,3865.239506,120.7887346,36.344,-79.147,82.20532378
35387,0.185738549,4.555251598,4083.8904,127.621575,36.326,-79.013,76.98466753
35388,0.185553417,4.553063393,4011.599419,125.3624818,36.309,-78.88,72.30918037
35389,0.18541564,4.56106329,4102.342706,128.1982096,36.291,-78.746,68.08368288
35390,0.184913263,4.55403614,3619.89405,113.1216891,36.273,-78.613,64.52460344
35391,0.183580548,4.544322968,3984.795506,124.5248596,36.255,-78.48,61.72064
35392,0.183720067,4.554347515,3994.772175,124.8366305,36.237,-78.347,59.7781246
35393,0.184751242,4.553788185,3864.757556,120.7736736,36.219,-78.214,58.784006
35394,0.185065523,4.544854164,3661.982663,114.4369582,36.2,-78.081,58.71107012
35395,0.185538933,4.552255154,3597.40845,112.4190141,36.182,-77.948,59.7143395
35396,0.187376708,4.580135345,3266.329556,102.0727986,36.163,-77.815,61.60007392
35397,0.187994093,4.569927216,2557.811672,79.93161475,36.144,-77.682,64.36082539
35398,0.18805863,4.571143627,2463.773709,76.99292842,36.125,-77.549,67.88972163
35399,0.187979326,4.567341805,3204.697163,100.1467863,36.106,-77.417,72.03415542
35400,0.187169343,4.549598217,1479.676866,46.23990205,36.087,-77.284,55.42590563
35401,0.186199293,4.540418148,1820.431589,56.88848716,36.068,-77.152,81.9080721
35402,0.186391473,4.537827015,3104.381447,97.01192021,36.048,-77.019,87.4301208
35403,0.185934439,4.526572227,3498.217622,109.3193007,36.029,-76.887,93.25419667
35404,0.186623588,4.542140484,2537.477128,79.29616025,36.009,-76.755,99.2983535
35405,0.184163257,4.501945019,214.3195137,6.697484802,35.989,-76.622,13.53770974
35406,0.186568275,4.563158512,605.5379016,18.92305942,35.969,-76.49,40.13058176
35407,0.185678527,4.544015884,587.2591125,18.35184727,35.949,-76.358,47.2917879
35408,0.186058879,4.547809601,1885.179698,58.91186558,35.929,-76.226,125.357421
35409,0.18541415,4.533539772,564.2136,17.631675,35.908,-76.094,66.85546912
35410,0.187169611,4.502244949,117.1532109,3.661037842,35.867,-75.831,13.32689439
35411,0.213645503,5.091774464,938.2988109,29.32183784,34.968,-120.672,100.7108967
35412,0.222005308,5.27856493,3260.230509,101.8822034,34.993,-120.544,161.0785823
35413,0.231674269,5.451734543,3515.94675,109.8733359,35.018,-120.415,155.2061924
35414,0.233100384,5.515190601,3642.43635,113.8261359,35.043,-120.286,149.5058846
35415,0.237218097,5.599856377,1594.21732,49.81929126,35.068,-120.157,132.9470271
35416,0.242011875,5.70067358,1319.439502,41.23248442,35.093,-120.029,40.77656386
35417,0.245330513,5.752442837,2408.512472,75.26601475,35.117,-119.9,23.73278447
35418,0.23843573,5.660730839,1701.233255,53.16353921,35.166,-119.641,13.04863019
35419,0.234271377,5.605877876,2313.45315,72.29541094,35.191,-119.512,16.7968961
35420,0.230309501,5.546811581,3599.399025,112.4812195,35.215,-119.383,116.2587852
35421,0.227338374,5.508876801,3789.18,118.411875,35.239,-119.253,112.7641091
35422,0.226988792,5.504340649,3540.612263,110.6441332,35.262,-119.123,109.6456633
35423,0.227064624,5.488143444,2255.205797,70.47518115,35.286,-118.994,107.0931867
35424,0.226815671,5.473351002,3684.6576,115.14555,35.31,-118.864,105.0176598
35425,0.227422342,5.453567505,4137.441019,129.2950318,35.333,-118.734,103.4112937
35426,0.230437756,5.466991425,3731.8968,116.621775,35.357,-118.604,102.4380846
35427,0.238932982,5.613193035,3814.329994,119.1978123,35.38,-118.474,101.9703088
35428,0.243442222,5.679307938,1012.6944,31.6467,35.403,-118.344,33.18472417
35429,0.253238082,5.871348858,151.9326809,4.747896277,35.426,-118.214,12.27566078
35430,0.256494254,5.969054699,348.9868863,10.9058402,35.448,-118.084,5.716595118
35431,0.254153728,5.938707829,48.4056,1.512675,35.471,-117.954,0.749034065
35432,0.254909575,5.947568893,1686.5496,52.704675,35.516,-117.693,104.176816
35433,0.254509717,5.947180271,4133.75805,129.1799391,35.538,-117.562,114.0865341
35434,0.250826418,5.896054745,3066.870094,95.83969043,35.56,-117.431,117.7219382
35435,0.24761188,5.841306686,198.3864973,6.19957804,35.582,-117.301,15.061089
35436,0.253020614,5.898694038,633.4070273,19.7939696,35.647,-116.908,104.6737475
35437,0.250765651,5.876313686,936.7488,29.2734,35.669,-116.777,97.24655739
35438,0.247793317,5.831127644,312.2219672,9.756936475,35.69,-116.646,81.84883377
35439,0.241000026,5.767999649,5.168448138,0.161514004,35.753,-116.252,27.83395544
35440,0.247212157,5.767549992,472.1172328,14.75366353,35.815,-115.857,26.83538839
35441,0.243768692,5.736361027,1710.569644,53.45530137,35.836,-115.725,31.77128568
35442,0.243889064,5.711874962,4223.863463,131.9957332,35.856,-115.593,33.27030232
35443,0.247379139,5.751340866,3536.361788,110.5113059,35.876,-115.461,6.68458585
35444,0.24687849,5.769712448,3543.206794,110.7252123,35.896,-115.329,7.322161672
35445,0.241113946,5.687560558,3758.179528,117.4431103,35.916,-115.197,18.3626287
35446,0.240147129,5.655901432,2493.1152,77.90985,35.935,-115.065,0.27375178
35447,0.239611477,5.668132305,3218.209228,100.5690384,35.955,-114.933,1.269085936
35448,0.238271326,5.651994228,1354.957622,42.34242568,35.974,-114.801,3.950689905
35449,0.239454553,5.574364662,65.5776,2.0493,36.215,-113.075,57.12187604
35450,0.232652873,5.47504282,637.632,19.926,36.232,-112.942,121.5290493
35451,0.23607555,5.522305965,1474.842811,46.08883784,36.25,-112.808,127.4533859
35452,0.232866615,5.470739841,1738.428455,54.32588921,36.267,-112.675,133.4680734
35453,0.235466138,5.499732018,791.856,24.7455,36.284,-112.542,139.6457315
35454,0.234937072,5.497844219,556.1603016,17.38000942,36.368,-111.873,151.0762343
35455,0.238066703,5.558437347,4226.6448,132.08265,36.384,-111.74,144.7463617
35456,0.23920399,5.576500416,4237.989863,132.4371832,36.4,-111.606,138.5026169
35457,0.241796121,5.623568535,4181.842181,130.6825682,36.416,-111.472,0.460433713
35458,0.241628826,5.633322716,4232.481863,132.2650582,36.432,-111.338,126.5058404
35459,0.2409264,5.615558624,4232.500088,132.2656277,36.448,-111.204,120.802067
35460,0.241716087,5.621143818,4221.320822,131.9162757,36.463,-111.069,115.2410493
35461,0.241749808,5.607654572,4222.458619,131.9518318,36.479,-110.935,110.0394966
35462,0.239633501,5.567770481,4200.343594,131.2607373,36.494,-110.801,105.0947802
35463,0.236393273,5.494390488,4138.397578,129.3249243,36.509,-110.667,100.4967094
35464,0.235066012,5.427827835,4148.371462,129.6366082,36.524,-110.532,96.25858796
35465,0.234854162,5.413288593,4225.403222,132.0438507,36.539,-110.398,92.51043702
35466,0.232796729,5.366734505,4233.264778,132.2895243,36.554,-110.263,89.23889615
35467,0.234824166,5.44203186,4229.648888,132.1765277,36.569,-110.129,86.56412463
35468,0.236144215,5.492148876,4232.6712,132.270975,36.583,-109.994,84.41293853
35469,0.236611947,5.514720917,4234.200581,132.3187682,36.598,-109.859,83.00318544
35470,0.235999376,5.514206886,4231.574916,132.2367161,36.612,-109.725,82.23439927
35471,0.235105842,5.514845848,4188.6072,130.893975,36.626,-109.59,82.17103983
35472,0.234576747,5.498087406,4234.120088,132.3162527,36.64,-109.455,82.83050011
35473,0.233351395,5.447384357,4203.609919,131.36281,36.654,-109.32,84.19531881
35474,0.236214623,5.483597279,4231.087397,132.2214812,36.667,-109.185,86.15483736
35475,0.236244321,5.494801044,4212.487266,131.6402271,36.681,-109.05,88.81737049
35476,0.236690655,5.51972723,4225.133644,132.0354264,36.694,-108.915,91.97717283
35477,0.236827731,5.536175251,4174.410938,130.4503418,36.708,-108.78,95.7253852
35478,0.234912917,5.509178162,3985.174181,124.5366932,36.721,-108.645,99.85899949
35479,0.233909741,5.486710548,3243.703725,101.3657414,36.734,-108.51,3.775643005
35480,0.232803255,5.468418598,3811.429688,119.1071777,36.747,-108.374,109.3193136
